      Count,Original,Ecotype,isMix
      1,53-18,NA,NA
      1,53-19,NA,NA
      1,531
      1,5310
      1,5322
      1,5331
      1,5341
      1,5350
      1,5373
      1,5380
      1,5385
      1,5394
      1,5395
      1,5398
      1,54-5,NA,NA
      1,54-6,NA,NA
      1,546
      1,5461
      1,5466
      1,55-13,NA,NA
      1,5517
      1,5565
      1,5606
      1,5651
      1,57-1,NA,NA
      1,5708
      1,5709
      1,5716
      1,5717
      1,5718
      1,5719
      1,5720
      1,5723
      1,5724
      1,5726
      1,5727
      1,5728
      1,5730
      1,5731
      1,5732
      1,5733
      1,5737
      1,5739
      1,5742
      1,5744
      1,5745
      1,5746
      1,5750
      1,5751
      1,5759
      1,5760
      1,5762
      1,5763
      1,5767
      1,5768
      1,5769
      1,5772
      1,5774
      1,5776
      1,5777
      1,5779
      1,5780
      1,5781
      1,5782
      1,5785
      1,5787
      1,5788
      1,5789
      1,5792
      1,5802
      1,5804
      1,5812
      1,5816
      1,5817
      1,5819
      1,5820
      1,5821
      1,5826
      1,5848
      1,5860
      1,5870
      1,5871
      1,5872
      1,5873
      1,5874
      1,5875
      1,5878
      1,5888
      1,5891
      1,5894
      1,5895
      1,5896
      1,5899
      1,59-12,NA,NA
      1,5904
      1,5905
      1,5906
      1,5908
      1,5910
      1,5913
      1,5915
      1,5920
      1,5923
      1,5927
      1,5932
      1,5938
      1,5939
      1,5942
      1,5943
      1,5945
      1,5959
      1,5963
      1,5975
      1,5982
      1,5984
      1,5987
      1,5988
      1,5990
      1,5991
      1,5992
      1,5994
      1,5996
      1,5998
      1,5999
      1,6-28,NA,NA
      1,60
      1,6005
      1,6023
      1,6030
      1,6034
      1,6041
      1,6046
      1,6064
      1,6069
      1,607
      1,6091
      1,6093
      1,6095
      1,6098
      1,6103
      1,6110
      1,6116
      1,6121
      1,6124
      1,6125
      1,6131
      1,6132
      1,6133
      1,6138
      1,6146
      1,6147
      1,6148
      1,6163
      1,6166
      1,6184
      1,6190
      1,6197
      1,6199
      1,62
      1,6207
      1,6218
      1,623
      1,6235
      1,6236
      1,6237
      1,6244
      1,6258
      1,6276
      1,6287
      1,63-1,NA,NA
      1,630
      1,64-5
      1,6402
      1,6403
      1,641
      1,6412
      1,6416
      1,6418
      1,6425
      1,6427
      1,6435
      1,6445
      1,6448
      1,6449
      1,65-1,NA,NA
      1,66
      1,6740
      1,6744
      1,6805
      1,6806
      1,6810
      1,6814
      1,6847
      1,685
      1,6897
      1,6898
      1,69
      1,69-7,NA,NA
      1,6903
      1,6908
      1,6909
      1,6914
      1,6920
      1,6922
      1,6926
      1,6929
      1,6939
      1,6940
      1,6945
      1,6946
      1,6956
      1,6957
      1,6958
      1,6960
      1,6961
      1,6970
      1,6974
      1,6976
      1,6977
      1,6978
      1,6980
      1,6983
      1,6988
      1,6989
      1,6990
      1,6996
      1,6997
      1,7
      1,7000
      1,7004
      1,7008
      1,7011
      1,7013
      1,7015
      1,7017
      1,7030
      1,7031
      1,7032
      1,7033
      1,7035
      1,7036
      1,7064
      1,7067
      1,7071
      1,7073
      1,7077
      1,7078
      1,7079
      1,7080
      1,7096
      1,7102
      1,7110
      1,7113
      1,7125
      1,7128
      1,7130
      1,7141
      1,7145
      1,7151
      1,7161
      1,7168
      1,7172
      1,7176
      1,7183
      1,719
      1,7192
      1,7194
      1,7195
      1,7199
      1,7205
      1,7208
      1,7209
      1,7213
      1,7217
      1,7224
      1,7228
      1,7229
      1,7231
      1,7245
      1,7246
      1,7255
      1,7260
      1,7273
      1,7275
      1,7276
      1,7281
      1,7291
      1,7292
      1,7296
      1,7298
      1,73-5,NA,NA
      1,7300
      1,7305
      1,7310
      1,7317
      1,7331
      1,7332
      1,7347
      1,7349
      1,7350
      1,7352
      1,7353
      1,7359
      1,7373
      1,7378
      1,7379
      1,7381
      1,7382
      1,7384
      1,7386
      1,7390
      1,7391
      1,7396
      1,74-14,NA,NA
      1,7405
      1,7406
      1,7408
      1,7413
      1,7417
      1,7419
      1,742
      1,7423
      1,7425
      1,7427
      1,7446
      1,7457
      1,7460
      1,7463
      1,7472
      1,7475
      1,7477
      1,7482
      1,7483
      1,7490
      1,7515
      1,7525
      1,7529
      1,7530
      1,7570
      1,7580
      1,7584
      1,77
      1,7717
      1,7757
      1,7787
      1,7837
      1,7867
      1,79
      1,8
      1,80
      1,81
      1,8122
      1,82
      1,82-3,NA,NA
      1,8215
      1,8225
      1,8230
      1,8233
      1,8236
      1,8237
      1,8238
      1,8239
      1,8243
      1,8247
      1,8270
      1,8271
      1,8284
      1,8285
      1,8290
      1,8297
      1,8300
      1,8306
      1,8310
      1,8311
      1,8312
      1,8329
      1,8337
      1,8343
      1,8348
      1,8357
      1,8366
      1,8374
      1,8386
      1,8387
      1,8388
      1,8395
      1,84
      1,8419
      1,8422
      1,8424
      1,85
      1,85-3
      1,8612
      1,8617
      1,8619
      1,8631
      1,868
      1,8687
      1,8692
      1,87
      1,8724
      1,8727
      1,8759
      1,8760
      1,8774
      1,8777
      1,8787
      1,8811
      1,8824
      1,89
      1,8954
      1,8961
      1,8965
      1,8970
      1,8973
      1,8977
      1,8985
      1,8996
      1,9
      1,9-5,NA,NA
      1,9001
      1,9004
      1,9006
      1,9012
      1,9058
      1,9067
      1,9075
      1,9078
      1,9079
      1,9100
      1,9102
      1,9103
      1,9111
      1,9121
      1,9128
      1,9130
      1,9131
      1,9133
      1,9134
      1,9137
      1,9143
      1,9152
      1,9153
      1,9179
      1,9302
      1,9308
      1,9312
      1,932
      1,9342
      1,9343
      1,9344
      1,9354
      1,9355
      1,936
      1,9363
      1,9367
      1,9370
      1,9371
      1,9383
      1,9384
      1,94
      1,9405
      1,9408
      1,9412
      1,9413
      1,9443
      1,9452
      1,946
      1,9481
      1,9482
      1,9490
      1,9496
      1,9499
      1,9504
      1,9506
      1,9507
      1,9510
      1,9512
      1,9515
      1,9517
      1,9520
      1,9527
      1,9529
      1,9531
      1,9532
      1,9542
      1,9550
      1,9558
      1,9562
      1,9567
      1,957
      1,9573
      1,9576
      1,9579
      1,9581
      1,9584
      1,9588
      1,9589
      1,9590
      1,9592
      1,9607
      1,9608
      1,9612
      1,9620
      1,9628
      1,9631
      1,9632
      1,9642
      1,9643
      1,9647
      1,9648
      1,9651
      1,9653
      1,9659
      1,9660
      1,9665
      1,9666
      1,9667
      1,9671
      1,9677
      1,9682
      1,9686
      1,9689
      1,9690
      1,9693
      1,9695
      1,9698
      1,9699
      1,9701
      1,9704
      1,9706
      1,9710
      1,9716
      1,9718
      1,9719
      1,9720
      1,9723
      1,9727
      1,9736
      1,9737
      1,9738
      1,9743
      1,9744
      1,9745
      1,9756
      1,9764
      1,9769
      1,9771
      1,9772
      1,9778
      1,9779
      1,9780
      1,9781
      1,9782
      1,9783
      1,9787
      1,9789
      1,9792
      1,9794
      1,9796
      1,9801
      1,9806
      1,9815
      1,9820
      1,9823
      1,9825
      1,9827
      1,9834
      1,9840
      1,9845
      1,9847
      1,9860
      1,9868
      1,9870
      1,9875
      1,9877
      1,9881
      1,9882
      1,9886
      1,9887
      1,9895
      1,9897
      1,9901
      1,9902
      1,9907
      1,9917
      1,9927
      1,9929
      1,9930
      1,9932
      1,9939
      1,9941
      1,9942
      1,9944
      1,9945
      1,9947
      1,9957
      1,9959
      1,996
      1,9963
      1,9965
      1,9970
      1,9971
      1,9972
      1,9973
      1,9974
      1,9975
      1,9978
      1,998
      1,9982
      1,9983
      1,9984
      1,9985
      1,9986
      1,9987
      1,9988
      1,9993
      1,9996
      1,9999
      1,AT9943,9943,0
      1,Abd-0,6986,0
      1,Ag-0,6897,0
      1,Ag_0,6897,0
      1,Ale-Stenar-64-24 (1002),1002,0
      1,An-1,6898,0
      1,Bad-1
      1,Berkeley CC28067,CC28067,0
      1,Bil-5,6900,0
      1,Bil-7,6901,0
      1,Bil_5,6900,0
      1,Blanes (Bla),7015,0
      1,Bor_1,5837,0
      1,Bor_4,6903,0
      1,Br-0,6904,0
      1,Br_0,6904,0
      1,Bur-0,5179,0
      1,Bur-0 (7058) x Sf-2 (7328),5179,1
      1,Bur_0,5179,0
      1,Burren 0,5179,0
      1,CIBC-17,6907,0
      1,CIBC-5,6730,0
      1,CIBC_5,6730,0
      1,CS22491
      1,Chit3-1
      1,Chit3-2
      1,Col-0 (6909) x Bur-0 (7058),6909,1
      1,Col-5,7086,0
      1,Col-6,7091,0
      1,Col-7,7084,0
      1,Col-Ler,6909,1
      1,Ct-1,6910,0
      1,Cta-1,NA,NA
      1,Cvi-0 (6911),6911,0
      1,Eden_2,6913,0
      1,Edi-0,7111,0
      1,Edi_0,7111,0
      1,Ei_2,6915,0
      1,Est-1,6916,0
      1,Est_1,6916,0
      1,F1-3,NA,NA
      1,F10-10-102,NA,NA
      1,F10-10-201,NA,NA
      1,F10-11-1,NA,NA
      1,F10-11-2,NA,NA
      1,F10-11-3,NA,NA
      1,F10-13-1,NA,NA
      1,F10-13-2,NA,NA
      1,F10-13-4,NA,NA
      1,F10-15-2,NA,NA
      1,F10-18-3,NA,NA
      1,F10-18-4,NA,NA
      1,F10-9-202,NA,NA
      1,F11-10,NA,NA
      1,F11-6,NA,NA
      1,F12-102,NA,NA
      1,F12-104,NA,NA
      1,F12-107,NA,NA
      1,F12-110,NA,NA
      1,F12-112,NA,NA
      1,F12-117,NA,NA
      1,F12-118,NA,NA
      1,F12-119,NA,NA
      1,F12-121,NA,NA
      1,F12-201,NA,NA
      1,F13-10,NA,NA
      1,F13-4,NA,NA
      1,F13-6,NA,NA
      1,F13-7,NA,NA
      1,F13-T1-0217-210,NA,NA
      1,F13-T1-1115-12,NA,NA
      1,F13-T1-1115-14,NA,NA
      1,F13-T1-1115-26,NA,NA
      1,F13-T1-1115-7,NA,NA
      1,F14-1,NA,NA
      1,F14-2,NA,NA
      1,F15-1,NA,NA
      1,F15-4,NA,NA
      1,F16-1,NA,NA
      1,F16-11,NA,NA
      1,F16-15,NA,NA
      1,F16-23,NA,NA
      1,F16-25,NA,NA
      1,F16-3,NA,NA
      1,F16-5,NA,NA
      1,F3-1A,NA,NA
      1,F3-3,NA,NA
      1,F3-T1-1115-2,NA,NA
      1,F3-T1-1115-20,NA,NA
      1,F3-T2-1115-8,NA,NA
      1,F4-101,NA,NA
      1,F4-102,NA,NA
      1,F4-104,NA,NA
      1,F4-12,NA,NA
      1,F4-13,NA,NA
      1,F4B-16,NA,NA
      1,F4B-17,NA,NA
      1,F5-3,NA,NA
      1,F5-8,NA,NA
      1,F5-T1-1115-55,NA,NA
      1,F7-11T,NA,NA
      1,F7-6T,NA,NA
      1,F7-B2,NA,NA
      1,F7-B8,NA,NA
      1,F7-S1,NA,NA
      1,F8-301,NA,NA
      1,F8-6,NA,NA
      1,F8-7,NA,NA
      1,Fab-2,Fab-2,0
      1,Fab_2,Fab-2,0
      1,Fab_4,Fab-4,0
      1,Fei-0,8215,0
      1,GFP-CHR19,NA,NA
      1,GOT-22,6920,0
      1,Ga-0,6919,0
      1,Got_22,6920,0
      1,Got_7,6921,0
      1,Gu_0,6922,0
      1,HR-10,6923,0
      1,Hr-5,6924,0
      1,Hr_10,6923,0
      1,Hr_5,6924,0
      1,KZ9,6931,0
      1,Kas-1,7183,0
      1,Kas-2,8424,0
      1,Kas_2,8424,0
      1,Kin_0,6926,0
      1,Knox-10,6809,0
      1,Knox-18,6817,0
      1,Knox_10,6809,0
      1,Knox_18,6817,0
      1,Kz_9,6931,0
      1,LL_0,6933,0
      1,LP2-2,7520,0
      1,LP2-6,7521,0
      1,Ler_1,6932,0
      1,Lhi-4,Lhi-4,0
      1,Limeport CC8070,7233,0
      1,Ll-0,6933,0
      1,Lov-5,6046,0
      1,Lov_1,6043,0
      1,Lp2_2,7520,0
      1,Lta-0,Lta-0,0
      1,Lz-0,6936,0
      1,Lz_0,6936,0
      1,Mixed Col-0 and Apost-1,6909,1
      1,Mixed. Mostly Col-0,6909,1
      1,Mr-0,7522,0
      1,Mr_0,7522,0
      1,Mrk-0,6937,0
      1,Ms-0,6938,0
      1,Ms_0,6938,0
      1,Mz-0,6940,0
      1,N13,7438,0
      1,NFA-10,6943,0
      1,NFA-8,6944,0
      1,NFA_10,6943,0
      1,Nd_1,Nd-1,0
      1,Not applicable,NA,NA
      1,Omn-5 (6071),6071,0
      1,Omo2-3,7519,0
      1,Omo2_1,7518,0
      1,Oy-0,6946,0
      1,Oy_0,6946,0
      1,PNA-10,7526,0
      1,PNA-17,7523,0
      1,PNA_17,7523,0
      1,Pro-0,8213,0
      1,Pu2_23,6951,0
      1,Pu2_7,6956,0
      1,REN-1,6866,0
      1,RMX-A02,7524,0
      1,RMX-A180,7525,0
      1,RRS-10,7515,0
      1,Ra-0,6958,0
      1,Ra_0,6958,0
      1,Rdc-0,Rdc-0,0
      1,Ren_1,6866,0
      1,Rmx_A02,7524,0
      1,Rrs-7,7514,0
      1,S1-1,NA,NA
      1,S1-1-irt1(A62fs),NA,NA
      1,S1-5,NA,NA
      1,S1-504,NA,NA
      1,S10-100,NA,NA
      1,S10-101,NA,NA
      1,S10-105,NA,NA
      1,S10-29,NA,NA
      1,S10-open-3,NA,NA
      1,S11-100,NA,NA
      1,S11-38,NA,NA
      1,S11-48,NA,NA
      1,S11-54,NA,NA
      1,S11-57,NA,NA
      1,S15-1,NA,NA
      1,S15-13,NA,NA
      1,S15-3,NA,NA
      1,S15-T1-15-11,NA,NA
      1,S15-T1-15-25,NA,NA
      1,S15-T1-15-4,NA,NA
      1,S15-T2-15-13,NA,NA
      1,S15-T2-15-21,NA,NA
      1,S15-T2-15-31,NA,NA
      1,S16-3,NA,NA
      1,S16-7,NA,NA
      1,S16-8,NA,NA
      1,S16-T1-15-37,NA,NA
      1,S16-T1-15-59,NA,NA
      1,S17-1,NA,NA
      1,S19-T2-15-8,NA,NA
      1,S20-13,NA,NA
      1,S20-206,NA,NA
      1,S20-207,NA,NA
      1,S20-208,NA,NA
      1,S20-7,NA,NA
      1,S23-4,NA,NA
      1,S24-1-102,NA,NA
      1,S25-1,NA,NA
      1,S25-3,NA,NA
      1,S25-5,NA,NA
      1,S26-4,NA,NA
      1,S26-8,NA,NA
      1,S27-202,NA,NA
      1,S27-204,NA,NA
      1,S28-1,NA,NA
      1,S28-5,NA,NA
      1,S29-1-4,NA,NA
      1,S29-2-1,NA,NA
      1,S29-2-4,NA,NA
      1,S29-4-3,NA,NA
      1,S29-5-1,NA,NA
      1,S29-5-4,NA,NA
      1,S3-100,NA,NA
      1,S3-11,NA,NA
      1,S3-2,NA,NA
      1,S3-9,NA,NA
      1,S4-B16,NA,NA
      1,S4-B2-9,NA,NA
      1,S5-10,NA,NA
      1,S5-100,NA,NA
      1,S5-102,NA,NA
      1,S5-8,NA,NA
      1,S5-9,NA,NA
      1,S7-B2,NA,NA
      1,S7-T1-15-2,NA,NA
      1,S7-T1-15-28,NA,NA
      1,S7-T1-15-89,NA,NA
      1,S7-T100,NA,NA
      1,S8-502,NA,NA
      1,S8-505,NA,NA
      1,S8-B100,NA,NA
      1,S8-B9,NA,NA
      1,S8-T1-15-23,NA,NA
      1,SQ-1,6966,0
      1,SQ-8,6967,0
      1,Sf-2 (7328) x Col-0 (6909),7328,1
      1,Sha,6962,0
      1,Shakdara,6962,0
      1,Sorbo,6963,0
      1,Spr1-2,6964,0
      1,Spr1_6,6965,0
      1,Sq_1,6966,0
      1,TAMM-27,6969,0
      1,TAMM_2,6968,0
      1,TAMM_27,6969,0
      1,TDr-7 (6193),6193,0
      1,Tamm-2,6968,0
      1,Tol-0,7356,0
      1,Ts-1,6970,0
      1,Ts-5,6971,0
      1,Tsu 1,6972,0
      1,Tsu-1,6972,0
      1,Tsu_1,6972,0
      1,Ull2-3,6973,0
      1,Ull2-5,6974,0
      1,Ull2_3,6973,0
      1,Ull2_5,6974,0
      1,Uod-1,6975,0
      1,Uod_1,6975,0
      1,Van-0,6977,0
      1,Var2-1,NA,NA
      1,Var2_1,NA,NA
      1,Var2_6,NA,NA
      1,Wa_1,6978,0
      1,Wei_0,6979,0
      1,Widetype,NA,NA
      1,Ws-0,6980,0
      1,Ws_0,6980,0
      1,Wt_5,6982,0
      1,Xan-1,10014,0
      1,Yo-0,7416,0
      1,ZF-DDR4/chr11/17 mutant,NA,NA
      1,Zdr-6,6985,0
      1,Zdr_6,6985,0
      1,Zu-1,7418,0
      1,ada2b,NA,NA
      1,chr19-1,NA,NA
      1,col_0,6909,0
      1,drm2/cmt3 mutant,NA,NA
      1,drm2/cmt3/ddr4 mutant,NA,NA
      1,gte4 mutant,NA,NA
      1,h1 mutant in Col background,6909,1
      1,met1 mutant,NA,NA
      1,morc1 mutant,NA,NA
      1,seair mutant,NA,NA
      1,wild-type Columbia-0,6909,0
      1,wt Col-0,6909,0
      1,yy1 mutant,NA,NA
      2,10002
      2,10010
      2,10013
      2,10017
      2,10018
      2,1061
      2,1062
      2,1070
      2,1153
      2,1158
      2,1254
      2,1404
      2,1684
      2,1797
      2,1819
      2,1872
      2,1943
      2,1954
      2,2016
      2,2057
      2,2202
      2,2285
      2,2317
      2,2412
      2,351
      2,35S::GFP,NA,NA
      2,4779
      2,4857
      2,4958
      2,5104
      2,5151
      2,5210
      2,5276
      2,5536
      2,5577
      2,5644
      2,5729
      2,5736
      2,5740
      2,5798
      2,5830
      2,5832
      2,5836
      2,5856
      2,5890
      2,5893
      2,5921
      2,5950
      2,6008
      2,6010
      2,6013
      2,6016
      2,6019
      2,6021
      2,6022
      2,6025
      2,6036
      2,6038
      2,6042
      2,6043
      2,6071
      2,6076
      2,6077
      2,6085
      2,6086
      2,6092
      2,6094
      2,6096
      2,6100
      2,6129
      2,6134
      2,6137
      2,6140
      2,6142
      2,6149
      2,6150
      2,6151
      2,6153
      2,6169
      2,6172
      2,6180
      2,6188
      2,6191
      2,6194
      2,6202
      2,6209
      2,6238
      2,6242
      2,6243
      2,6252
      2,6255
      2,628
      2,6284
      2,6296
      2,6390
      2,6396
      2,6424
      2,6900
      2,6901
      2,6913
      2,6917
      2,6918
      2,6963
      2,6967
      2,6969
      2,6984
      2,6987
      2,7002
      2,7014
      2,7025
      2,7026
      2,7061
      2,7063
      2,7072
      2,7094
      2,7103
      2,7106
      2,7111
      2,7117
      2,7119
      2,7127
      2,7138
      2,7143
      2,7147
      2,7162
      2,7163
      2,7164
      2,7177
      2,7207
      2,7218
      2,7223
      2,7236
      2,7244
      2,7250
      2,7258
      2,7268
      2,7282
      2,7288
      2,7307
      2,7316
      2,7319
      2,7320
      2,7322
      2,7342
      2,7344
      2,7346
      2,7372
      2,7394
      2,7416
      2,7418
      2,7430
      2,7471
      2,7517
      2,7521
      2,7566
      2,763
      2,768
      2,7767
      2,801
      2,8222
      2,8240
      2,8241
      2,8242
      2,8244
      2,8246
      2,8307
      2,8334
      2,8335
      2,8351
      2,8365
      2,8389
      2,8420
      2,8629
      2,8699
      2,870
      2,88
      2,9027
      2,9057
      2,9069
      2,9085
      2,9091
      2,9095
      2,9099
      2,9113
      2,9114
      2,9115
      2,9298
      2,9314
      2,9321
      2,9332
      2,9353
      2,9380
      2,9386
      2,9390
      2,9394
      2,9395
      2,9402
      2,9404
      2,9421
      2,9433
      2,9437
      2,9442
      2,9450
      2,9453
      2,9476
      2,9508
      2,9509
      2,9511
      2,9514
      2,9518
      2,9521
      2,9523
      2,9524
      2,9530
      2,9534
      2,9535
      2,9536
      2,9541
      2,9544
      2,9545
      2,9547
      2,9549
      2,9553
      2,9554
      2,9556
      2,9559
      2,9560
      2,9561
      2,9564
      2,9565
      2,9568
      2,9569
      2,9577
      2,9578
      2,9586
      2,9587
      2,9591
      2,9593
      2,9594
      2,9597
      2,9598
      2,9600
      2,9601
      2,9606
      2,9610
      2,9615
      2,9616
      2,9619
      2,9621
      2,9624
      2,9625
      2,9626
      2,9627
      2,9630
      2,9633
      2,9634
      2,9635
      2,9636
      2,9637
      2,9638
      2,9639
      2,9640
      2,9644
      2,9646
      2,9655
      2,9663
      2,9668
      2,9669
      2,9670
      2,9673
      2,9679
      2,9684
      2,9687
      2,9696
      2,9697
      2,9700
      2,9705
      2,9707
      2,9708
      2,9711
      2,9713
      2,9714
      2,9717
      2,9726
      2,9728
      2,9729
      2,9732
      2,9739
      2,9741
      2,9747
      2,9758
      2,9768
      2,9770
      2,9774
      2,9786
      2,9790
      2,9793
      2,9799
      2,9800
      2,9803
      2,9804
      2,9805
      2,9808
      2,9809
      2,9810
      2,9811
      2,9812
      2,9813
      2,9814
      2,9816
      2,9819
      2,9822
      2,9824
      2,9828
      2,9830
      2,9831
      2,9832
      2,9833
      2,9836
      2,9838
      2,9841
      2,9846
      2,9849
      2,9850
      2,9851
      2,9854
      2,9855
      2,9856
      2,9857
      2,9859
      2,9862
      2,9866
      2,9867
      2,9871
      2,9873
      2,9874
      2,9876
      2,9879
      2,9891
      2,9892
      2,9894
      2,9898
      2,9899
      2,9900
      2,9906
      2,9908
      2,9909
      2,9911
      2,9912
      2,9914
      2,9915
      2,9920
      2,9924
      2,9925
      2,9926
      2,9928
      2,9933
      2,9935
      2,9937
      2,9938
      2,9943
      2,9946
      2,9951
      2,9952
      2,9953
      2,9956
      2,9958
      2,9960
      2,9964
      2,9966
      2,9968
      2,9969
      2,9976
      2,9980
      2,9981
      2,9991
      2,9997
      2,9998
      2,Bay-0,6899,0
      2,Bor-4,6903,0
      2,Col,6909,0
      2,Col-0 (6909) x Sf-2 (7328),6909,1
      2,Col-0 X Cvi-0,6909,1
      2,Col-2,7090,0
      2,Col-4,7083,0
      2,Col-LUC,6909,1
      2,Colombia-0,6909,0
      2,Columbia-0 (Col-0),6909,0
      2,Cvi_0,6911,0
      2,Kondara,6929,0
      2,LER-1,6932,0
      2,Mt-0,6939,0
      2,Tanz-1,100002,0
      2,morc1/ddr4 mutant,NA,1
      2,pub25pub26 mutant,NA,1
      2,rpa2a/Col-0,6909,1
      3,1002
      3,1006
      3,1063
      3,1066
      3,1257
      3,1313
      3,1890
      3,1925
      3,5165
      3,5253
      3,5279
      3,5349
      3,5353
      3,5486
      3,5757
      3,5784
      3,5811
      3,5831
      3,5865
      3,5867
      3,5907
      3,5993
      3,6009
      3,6012
      3,6020
      3,6024
      3,6035
      3,6040
      3,6070
      3,6074
      3,6087
      3,6088
      3,6090
      3,6097
      3,6099
      3,6104
      3,6105
      3,6107
      3,6109
      3,6111
      3,6112
      3,6113
      3,6114
      3,6115
      3,6118
      3,6122
      3,6126
      3,6136
      3,6145
      3,6173
      3,6177
      3,6189
      3,6192
      3,6193
      3,6195
      3,6198
      3,6201
      3,6203
      3,6210
      3,6220
      3,6221
      3,6231
      3,6240
      3,6268
      3,6413
      3,6434
      3,6973
      3,6975
      3,6992
      3,7003
      3,7028
      3,7068
      3,7092
      3,7126
      3,7133
      3,7160
      3,7169
      3,7181
      3,7186
      3,7203
      3,7248
      3,7280
      3,7287
      3,7314
      3,7328
      3,7337
      3,7343
      3,7354
      3,7356
      3,7383
      3,7387
      3,7404
      3,7411
      3,7415
      3,7516
      3,765
      3,7917
      3,8077
      3,8132
      3,8227
      3,8235
      3,8249
      3,8326
      3,8354
      3,8369
      3,8376
      3,8426
      3,8427
      3,9070
      3,9081
      3,9084
      3,9089
      3,9106
      3,915
      3,9323
      3,9352
      3,9369
      3,9381
      3,9382
      3,9388
      3,9399
      3,9407
      3,9409
      3,9416
      3,9436
      3,9451
      3,9455
      3,9470
      3,9503
      3,9513
      3,9525
      3,9528
      3,9533
      3,9537
      3,9543
      3,9548
      3,9555
      3,9557
      3,9582
      3,9583
      3,9585
      3,9595
      3,9596
      3,9599
      3,9609
      3,9622
      3,9629
      3,9641
      3,9645
      3,9656
      3,9672
      3,9676
      3,9678
      3,9680
      3,9681
      3,9691
      3,9692
      3,9694
      3,9712
      3,9722
      3,9725
      3,9731
      3,9733
      3,9735
      3,9748
      3,9749
      3,9757
      3,9761
      3,9766
      3,9784
      3,9785
      3,9791
      3,9797
      3,9798
      3,9817
      3,9835
      3,9837
      3,9843
      3,9844
      3,9848
      3,9853
      3,9858
      3,9861
      3,9864
      3,9880
      3,9888
      3,9890
      3,9903
      3,991
      3,9910
      3,9918
      3,992
      3,9955
      3,9962
      3,997
      3,9979
      3,9995
      3,Arb-0,Arb-0,0
      3,Columbia0,6909,0
      3,HPG1_2081,2081,0
      3,Ler,7210,0
      3,Nd-1,Nd-1,0
      3,clf-28/Col-0,6909,1
      3,clomobia,6909,0
      3,hda9 mutant,NA,NA
      3,wildtype,NA,NA
      4,4826
      4,6039
      4,6073
      4,6102
      4,6106
